,from,to
1316,fêmeas,macho
1317,fêmeas,espermatozoide
1318,fêmeas,sexo
1319,ph,agricultura
1320,ph,concentração
1321,ph,química
1322,ph,leite
1323,ph,sangue
1324,ph,água
1325,zebuínas,cavalo
1326,zebuínas,bovino
1327,zebuínas,espécie
1328,zebuínas,inseminação artificial
1329,zebuínas,melhoramento genético
1330,zebuínas,macho
1331,zebuínas,carne
1332,zebuínas,animal
1333,zebuínas,bezerro
1334,zebuínas,gir
1335,zebuínas,útero
1336,zebuínas,fêmea
1337,zebuínas,leite
1338,zebuínas,radiação solar
1339,zebuínas,guzerá
1340,zebuínas,reprodução
1341,zebuínas,espermatozoide
1342,zebuínas,sêman
1343,zebuínas,brasil
1344,zebuínas,chifre
1345,zebuínas,calor
1346,zebuínas,produtividade
1347,zebuínas,elefante
1348,zebuínas,rúman
1349,zebuínas,zebu
1350,tratar,brasil
1351,tratar,tratado
1352,terapia,tratamento
1353,terapia,doença
1354,importante,papel
1355,importante,sorgo
1356,importante,bovino
1357,importante,vivo
1358,importante,inverno
1359,importante,superfície
1360,importante,pesquisa
1361,importante,cerrado
1362,importante,temperatura
1363,importante,alimento
1364,importante,população
1365,importante,açúcar
1366,importante,brasil
1367,importante,calor
1368,importante,água
1369,importante,área
1370,importante,milho
1371,importante,mecânica
1372,importante,doença
1373,importante,madeira
1374,importante,indústria
1375,diarreia,medicamento
1376,diarreia,açúcar
1377,diarreia,parasita
1378,diarreia,lactose
1379,diarreia,bactéria
1380,diarreia,antibiótico
1381,diarreia,infecção
1382,diarreia,intestino delgado
1383,diarreia,fez
1384,contraindicação,medicamento
1385,dejeto,temperatura
1386,dejeto,solo
1387,dejeto,umidade
1388,dejeto,agricultura
1389,dejeto,irrigação
1390,dejeto,água
1391,dejeto,cálcio
1392,dejeto,gramínea
1393,dejeto,mineral
1394,dejeto,seca
1395,dejeto,planta
1396,dejeto,inverno
1397,dejeto,lagoa
1398,dejeto,sal
1399,biossólido,compostagem
1400,biossólido,lodo
1401,realizar,eficiência
1402,realizar,pesquisa
1403,realizar,agricultura
1404,realizar,cultura
1405,realizar,concreto
1406,realizar,mineral
1407,realizar,concentrado
1408,realizar,remoção
1409,realizar,produção
1410,realizar,indústria
1411,realizar,recuperação
1412,realizar,transporte
1413,realizar,água
1414,árvore,papel
1415,árvore,volume
1416,árvore,solo
1417,árvore,arbusto
1418,árvore,inseto
1419,árvore,brasil
1420,árvore,espécie
1421,árvore,água
1422,árvore,altura
1423,árvore,bactéria
1424,árvore,declive
1425,árvore,madeira
1426,árvore,hormônio
1427,árvore,clima temperado
1428,árvore,planta
1429,árvore,folha
1430,árvore,cerrado
1431,solo,organismo
1432,solo,brasil
1433,solo,água
1434,solo,nutriente
1435,solo,calcário
1436,solo,partícula
1437,solo,nitrogênio
1438,solo,fertilidade
1439,solo,planta
1440,solo,sal
1441,solo,adubo
1442,recomendado,brasil
1443,cobalto,vitamina
1444,cobalto,magnésio
1445,cobalto,fósforo
1446,cobalto,alumínio
1447,cobalto,mineral
1448,cobalto,cálcio
1449,cobalto,sódio
1450,cobalto,selênio
1451,cobalto,pasteurização
1452,cobalto,sólido
1453,magnésio,alimento
1454,magnésio,agricultura
1455,magnésio,fósforo
1456,magnésio,alumínio
1457,magnésio,cálcio
1458,magnésio,mineral
1459,magnésio,sódio
1460,magnésio,dna
1461,magnésio,selênio
1462,magnésio,sal
1463,magnésio,sólido
1464,magnésio,cobalto
1465,ingestão,alimentação
1466,ingestão,alimento
1467,ingestão,medicamento
1468,ingestão,organismo
1469,ingestão,parasita
1470,ingestão,ovo
1471,ingestão,bactéria
1472,ingestão,doença
1473,ingestão,fez
1474,nutricional,alimentação
1475,nutricional,alimento
1476,nutricional,ingestão
1477,nutricional,vitamina
1478,nutricional,organismo
1479,nutricional,agricultura
1480,nutricional,carne
1481,nutricional,proteína
1482,nutricional,gordura
1483,nutricional,nutriente
1484,nutricional,química
1485,nutricional,processo
1486,nutricional,doença
1487,nutricional,dieta
1488,nutricional,vida
1489,nutricional,arquitetura
1490,bezerros,população
1491,bezerros,brasil
1492,bezerros,agricultura
1493,usualmente,brasil
1494,usualmente,célula
1495,libido,energia
1496,libido,droga
1497,libido,útero
1498,libido,sexo
1499,libido,vagina
1500,libido,ovário
1501,arbusto,árvore
1502,horário,inverno
1503,lagoa,inseto
1504,lagoa,seca
1505,lagoa,irrigação
1506,lagoa,área
1507,sintoma,dor
1508,sintoma,tristeza
1509,sintoma,doença
1510,sintoma,comportamento
1511,sintoma,fez
1512,sintoma,febre
1513,dactylon,pasto
1514,dactylon,cynodon
1515,dactylon,impacto
1516,dactylon,nutriente
1517,dactylon,cana
1518,dactylon,espécie
1519,dactylon,solo
1520,peletizado,calcário
1521,peletizado,alumínio
1522,colonião,paí
1523,colonião,europeu
1524,colonião,mercado
1525,resíduo,máquina
1526,resíduo,organismo
1527,resíduo,óleo
1528,resíduo,agricultura
1529,resíduo,brasil
1530,resíduo,ph
1531,resíduo,nitrogênio
1532,resíduo,doença
1533,resíduo,compostagem
1534,resíduo,fez
1535,resíduo,adubo
1536,contaminação,temperatura
1537,contaminação,população
1538,contaminação,acidez
1539,contaminação,energia
1540,contaminação,minerai
1541,contaminação,substância
1542,contaminação,concentração
1543,contaminação,água
1544,contaminação,resíduo
1545,contaminação,química
1546,contaminação,sistema imunológico
1547,contaminação,indústria
1548,contaminação,genética
1549,contaminação,hormônio
1550,contaminação,calor
1551,contaminação,espécie
1552,contaminação,ovário
1553,recuperação,brasil
1554,região,paí
1555,embrapa,brasil
1556,braquiária,espécie
1557,braquiária,cerrado
1558,clones,clonagem
1559,clones,célula
1560,clones,brasil
1561,clones,época
1562,clones,propriedade
1563,clones,genética
1564,clones,fez
1565,clones,parto
1566,limpa,umidade relativa
1567,limpa,população
1568,limpa,banco
1569,limpa,europeu
1570,limpa,açúcar
1571,limpa,área
1572,limpa,sal
1573,limpa,contagem
1574,limpa,brasil
1575,limpa,retirada
1576,limpa,indústria
1577,limpa,inverno
1578,limpa,transporte
1579,limpa,arquitetura
1580,existem,seca
1581,existem,brasil
1582,existem,indústria
1583,existem,agricultura
1584,caso,área
1585,equipamento,serviço
1586,equipamento,indústria
1587,substituir,um
1588,por,tanzânia
1589,por,brasil
1590,andrológico,aborto
1591,andrológico,reprodução
1592,andrológico,sexo
1593,melhor,brasil
1594,contaminada,óleo
1595,contaminada,fósforo
1596,contaminada,proteína
1597,contaminada,gordura
1598,contaminada,concentração
1599,contaminada,microrganismo
1600,contaminada,nutriente
1601,contaminada,bactéria
1602,contaminada,água
1603,contaminada,nitrogênio
1604,contaminada,química
1605,contaminada,doença
1606,contaminada,sal
1607,intramamária,antibiótico
1608,nutricionais,vitamina
1609,nutricionais,fósforo
1610,nutricionais,brasil
1611,nutricionais,proteína
1612,nutricionais,cálcio
1613,nutricionais,espécie
1614,nutricionais,cultivar
1615,cigarrinha,inseto
1616,cigarrinha,brasil
1617,cigarrinha,dor
1618,cigarrinha,ovo
1619,cigarrinha,seca
1620,forrageira,alimentação
1621,forrageira,pasto
1622,forrageira,aveia
1623,forrageira,carrapato
1624,forrageira,vaca
1625,forrageira,agricultura
1626,forrageira,alfafa
1627,forrageira,gado
1628,forrageira,solo
1629,qual,brasil
1630,corpo,inseto
1631,corpo,organismo
1632,submetida,vagina
1633,submetida,parto
1634,organismo,reprodução
1635,organismo,energia
1636,organismo,nutriente
1637,organismo,genética
1638,organismo,vida
1639,óleo,temperatura
1640,óleo,alimento
1641,óleo,substância
1642,óleo,composto orgânico
1643,óleo,química
1644,óleo,mecânica
1645,óleo,insumo
1646,literatura,vida
1647,literatura,combate
1648,literatura,brasil
1649,literatura,arquitetura
1650,eimeriose,intestino delgado
1651,eimeriose,diarreia
1652,eimeriose,doença
1653,pré,aborto
1654,pré,cálcio
1655,pré,nascimento
1656,pré,parto
1657,pré,placenta
1658,psicrotróficas,ph
1659,psicrotróficas,diarreia
1660,psicrotróficas,bactéria
1661,psicrotróficas,espécie
1662,psicrotróficas,solo
1663,contudo,paí
1664,contudo,região
1665,gramínea,alimento
1666,gramínea,pasto
1667,gramínea,agricultura
1668,gramínea,brachiaria
1669,gramínea,inflorescência
1670,gramínea,sorgo
1671,gramínea,gramínea
1672,gramínea,milho
1673,gramínea,espécie
1674,objetivo,sistema
1675,objetivo,desempenho
1676,objetivo,estratégia
1677,essa,orientação
1678,essa,brasil
1679,essa,topografia
1680,novilha,literatura
1681,estoloníferas,composto orgânico
1682,estoloníferas,inflorescência
1683,estoloníferas,semente
1684,desvantagem,consumo
1685,desvantagem,máquina
1686,desvantagem,agricultura
1687,desvantagem,química
1688,desvantagem,indústria
1689,desvantagem,arquitetura
1690,estrela,temperatura
1691,estrela,frequência
1692,estrela,energia
1693,intoxicação,alimento
1694,intoxicação,medicamento
1695,intoxicação,aborto
1696,intoxicação,inseto
1697,intoxicação,bactéria
1698,intoxicação,droga
1699,intoxicação,planta
1700,corporais,dano
1701,corporais,aborto
1702,corporais,dor
1703,corporais,útero
1704,corporais,enfermidade
1705,corporais,parto
1706,sucedâneos,espécie
1707,sucedâneos,vitamina
1708,nutrientes,alimentação
1709,nutrientes,alimento
1710,nutrientes,vitamina
1711,nutrientes,organismo
1712,nutrientes,célula
1713,nutrientes,adubação
1714,nutrientes,substância
1715,nutrientes,água
1716,nutrientes,mineral
1717,nutrientes,composto orgânico
1718,nutrientes,dieta
1719,nutrientes,vida
1720,nutrientes,sal
1721,irrigação,eficiência
1722,irrigação,alimentação
1723,irrigação,alimento
1724,irrigação,temperatura
1725,irrigação,solo
1726,irrigação,energia
1727,irrigação,frequência
1728,irrigação,agricultura
1729,irrigação,brasil
1730,irrigação,custo
1731,irrigação,água
1732,irrigação,superfície
1733,irrigação,fazenda
1734,irrigação,pastagem
1735,irrigação,topografia
1736,irrigação,produtividade
1737,irrigação,técnica
1738,irrigação,planta
1739,irrigação,ambiente
1740,casos,área
1741,gir,bovino
1742,gir,parto
1743,pastejo,árvore
1744,pastejo,alimento
1745,pastejo,solo
1746,pastejo,concreto
1747,pastejo,água
1748,aborto,medicamento
1749,aborto,gestante
1750,aborto,médico
1751,aborto,gestação
1752,aborto,útero
1753,aborto,sexo
1754,aborto,vagina
1755,aborto,enfermidade
1756,aborto,parto
1757,microrganismos,açúcar
1758,microrganismos,energia
1759,microrganismos,organismo
1760,microrganismos,parasita
1761,microrganismos,reprodução
1762,microrganismos,nutriente
1763,microrganismos,lactose
1764,microrganismos,bactéria
1765,microrganismos,bovino
1766,microrganismos,fermentação
1767,microrganismos,dna
1768,microrganismos,leguminosa
1769,microrganismos,matéria
1770,microrganismos,genética
1771,microrganismos,leite
1772,microrganismos,vida
1773,microrganismos,solo
1774,microrganismos,queijo
1775,fenação,fosfato
1776,fenação,adubação
1777,fenação,brasil
1778,fenação,calcário
1779,fenação,gramínea
1780,fenação,leguminosa
1781,fenação,forragem
1782,fenação,gado
1783,fenação,planta
1784,tanzânia,população
1785,tanzânia,agricultura
1786,planejamento,processo
1787,planejamento,brasil
1788,planejamento,custo
1789,planejamento,objetivo
1790,europeu,literatura
1791,europeu,população
1792,europeu,máquina
1793,europeu,área
1794,europeu,agricultura
1795,europeu,aborto
1796,europeu,cultura
1797,europeu,doença
1798,europeu,econômica
1799,europeu,indústria
1800,europeu,paí
1801,europeu,transporte
1802,europeu,clima temperado
1803,europeu,região
1804,genético,genoma
1805,genético,variabilidade genética
1806,genético,organismo
1807,genético,agricultura
1808,genético,proteína
1809,genético,animai
1810,genético,dna
1811,genético,gene
1812,genético,planta
1813,capineira,cultura
1814,capineira,brasil
1815,garantir,equipamento
1816,gestante,mastite
1817,gestante,aborto
1818,gestante,diarreia
1819,gestante,cálcio
1820,gestante,sódio
1821,gestante,inseminação artificial
1822,gestante,placenta
1823,gestante,carne
1824,gestante,manteiga
1825,gestante,antibiótico
1826,gestante,útero
1827,gestante,leite
1828,gestante,colostro
1829,gestante,fez
1830,gestante,reprodução
1831,gestante,espermatozoide
1832,gestante,vitamina
1833,gestante,fósforo
1834,gestante,proteína
1835,gestante,bactéria
1836,gestante,droga
1837,gestante,leguminosa
1838,gestante,pasteurização
1839,gestante,vagina
1840,gestante,parto
1841,gestante,mão
1842,gestante,magnésio
1843,gestante,gestação
1844,gestante,ureia
1845,gestante,queijo
1846,gestante,nascimento
1847,infecçõe,inflamação
1848,infecçõe,organismo
1849,infecçõe,brasil
1850,infecçõe,microrganismo
1851,infecçõe,bactéria
1852,infecçõe,antibiótico
1853,infecçõe,doença
1854,cérvix,ovário
1855,cérvix,útero
1856,cérvix,vagina
1857,clonagem,reprodução
1858,clonagem,célula
1859,clonagem,glândula mamária
1860,clonagem,bactéria
1861,clonagem,animai
1862,clonagem,animal
1863,clonagem,legislação
1864,clonagem,útero
1865,clonagem,gene
1866,clonagem,genética
1867,confinamento,fazenda
1868,confinamento,irrigação
1869,confinamento,agricultura
1870,ocorrer,inflamação
1871,ocorrer,vacina
1872,ocorrer,infecção
1873,ocorrer,antibiótico
1874,ocorrer,estresse
1875,ocorrer,leite
1876,transporte,cavalo
1877,transporte,eficiência
1878,transporte,agricultura
1879,transporte,cultura
1880,transporte,brasil
1881,transporte,concreto
1882,transporte,custo
1883,transporte,produção
1884,transporte,indústria
1885,transporte,transporte
1886,transporte,líquido
1887,transporte,elefante
1888,desinfecção,proteína
1889,desinfecção,ph
1890,desinfecção,célula
1891,úmido,temperatura
1892,úmido,umidade relativa
1893,úmido,medida
1894,úmido,sangue
1895,úmido,água
1896,úmido,saturação
1897,nívei,inclinação
1898,médico,dor
1899,médico,química
1900,médico,doença
1901,pasteurização,temperatura
1902,pasteurização,água
1903,pasteurização,microrganismo
1904,pasteurização,leite
1905,pasteurização,químico
1906,fatores,eficiência
1907,fatores,agricultura
1908,fatores,cultura
1909,fatores,produção
1910,fatores,indústria
1911,fatores,transporte
1912,química,célula
1913,química,composição química
1914,química,vida
1915,química,estrela
1916,química,medicamento
1917,química,energia
1918,química,organismo
1919,química,fosfato
1920,química,fermentação
1921,química,temperatura
1922,química,alimento
1923,química,cobalto
1924,química,fósforo
1925,química,brasil
1926,química,proteína
1927,química,sólido
1928,química,sal
1929,química,água
1930,química,volume
1931,química,agricultura
1932,química,odor
1933,química,substância
1934,química,nitrogênio
1935,química,dna
1936,química,arquitetura
1937,química,ureia
1938,química,sistema
1939,química,líquido
1940,química,químico
1941,leguminosa,árvore
1942,leguminosa,arbusto
1943,leguminosa,alfafa
1944,leguminosa,brasil
1945,leguminosa,bactéria
1946,leguminosa,nitrogênio
1947,leguminosa,dna
1948,leguminosa,forragem
1949,leguminosa,ovário
1950,leguminosa,folha
1951,lactação,diarreia
1952,lactação,infecção
1953,lactação,útero
1954,lactação,placenta
1955,lactação,colostro
1956,lactação,fertilidade
1957,lactação,peso
1958,lactação,parto
1959,lactação,inseminação artificial
1960,ovário,espermatozoide
1961,ovário,núcleo
1962,ovário,hormônio
1963,ovário,útero
1964,ovário,vagina
1965,ovário,ovário
1966,ovário,cérvix
1967,ovário,placenta
1968,adultos,cultura
1969,adultos,acasalamento
1970,adultos,espécie
1971,matéria,volume
1972,matéria,organismo
1973,matéria,energia
1974,matéria,substância
1975,matéria,composto
1976,matéria,química
1977,matéria,sólido
1978,matéria,líquido
1979,matéria,vida
1980,planta,árvore
1981,planta,arbusto
1982,planta,célula
1983,planta,irrigação
1984,planta,cálcio
1985,planta,gramínea
1986,planta,genética
1987,planta,taxon
1988,planta,espécie
1989,planta,vida
1990,planta,folha
1991,planta,ambiente
1992,planta,energia
1993,planta,organismo
1994,planta,parasita
1995,planta,mineral
1996,planta,animal
1997,planta,radiação solar
1998,planta,fez
1999,planta,semente
2000,planta,fósforo
2001,planta,bactéria
2002,planta,leguminosa
2003,planta,parasitismo
2004,planta,sal
2005,planta,solo
2006,planta,água
2007,planta,agricultura
2008,planta,magnésio
2009,planta,inseto
2010,planta,inflorescência
2011,planta,fazenda
2012,planta,matéria
2013,planta,sexo
2014,planta,madeira
2015,planta,cobalto
2016,químico,acidez
2017,químico,pesquisa
2018,químico,composto orgânico
2019,químico,matéria
2020,químico,mecânica
2021,químico,química
2022,inflorescência,semente
2023,inflorescência,cerrado
2024,ocorte,população
2025,ocorte,água
2026,ocorte,área
2027,lactose,diarreia
2028,lactose,composto orgânico
2029,lactose,bactéria
2030,lactose,bovino
2031,lactose,sistema imunológico
2032,lactose,genética
2033,lactose,intestino delgado
2034,lactose,água
2035,lactose,queijo
2036,basilisk,brasil
2037,mãe,útero
2038,mãe,brasil
2039,mãe,vida
2040,mãe,fêmea
2041,adotado,brasil
2042,adotado,raça
2043,sistema,estrela
2044,sistema,população
2045,sistema,organismo
2046,sistema,célula
2047,sistema,elemento
2048,sistema,matéria
2049,capim,alimento
2050,capim,pasto
2051,capim,agricultura
2052,capim,brachiaria
2053,capim,inflorescência
2054,capim,sorgo
2055,capim,gramínea
2056,capim,milho
2057,capim,espécie
2058,recomenda,literatura
2059,recomenda,cultura
2060,recomenda,contagem
2061,recomenda,inverno
2062,recomenda,umidade relativa
2063,recomenda,banco
2064,recomenda,mercado
2065,recomenda,pesquisa
2066,recomenda,lotação
2067,recomenda,temperatura
2068,recomenda,população
2069,recomenda,brasil
2070,recomenda,legislação
2071,recomenda,serviço
2072,recomenda,solo
2073,recomenda,água
2074,recomenda,vacina
2075,recomenda,produção
2076,recomenda,indústria
2077,recomenda,transporte
2078,recomenda,arquitetura
2079,zebuíno,cavalo
2080,zebuíno,bovino
2081,zebuíno,espécie
2082,zebuíno,inseminação artificial
2083,zebuíno,melhoramento genético
2084,zebuíno,macho
2085,zebuíno,carne
2086,zebuíno,animal
2087,zebuíno,bezerro
2088,zebuíno,gir
2089,zebuíno,útero
2090,zebuíno,fêmea
2091,zebuíno,leite
2092,zebuíno,radiação solar
2093,zebuíno,guzerá
2094,zebuíno,reprodução
2095,zebuíno,espermatozoide
2096,zebuíno,sêman
2097,zebuíno,brasil
2098,zebuíno,chifre
2099,zebuíno,calor
2100,zebuíno,produtividade
2101,zebuíno,elefante
2102,zebuíno,rúman
2103,zebuíno,zebu
2104,digestibilidade,alimento
2105,digestibilidade,célula
2106,digestibilidade,ph
2107,digestibilidade,nutriente
2108,digestibilidade,química
2109,digestibilidade,intestino delgado
2110,digestibilidade,fez
2111,digestibilidade,água
2112,acidez,composto orgânico
2113,acidez,química
2114,acidez,ph
2115,infestaçõe,cavalo
2116,infestaçõe,árvore
2117,infestaçõe,papel
2118,infestaçõe,umidade
2119,infestaçõe,óleo
2120,infestaçõe,magnésio
2121,infestaçõe,inseto
2122,infestaçõe,mineral
2123,infestaçõe,gado
2124,infestaçõe,doença
2125,infestaçõe,madeira
2126,infestaçõe,inverno
2127,infestaçõe,espécie
2128,infestaçõe,planta
2129,infestaçõe,água
2130,infestaçõe,mosca
2131,glândula,proteína
2132,glândula,glândula mamária
2133,indicada,temperatura
2134,indicada,área
2135,indicada,agricultura
2136,indicada,carne
2137,indicada,calcário
2138,indicada,milho
2139,indicada,fazenda
2140,indicada,serviço
2141,indicada,inverno
2142,indicada,leite
2143,indicada,transporte
2144,indicada,clima temperado
2145,animai,alimentação
2146,animai,energia
2147,animai,organismo
2148,animai,célula
2149,animai,parasita
2150,animai,inseto
2151,animai,proteína
2152,animai,cálcio
2153,animai,ovo
2154,animai,animal
2155,animai,matéria
2156,animai,genética
2157,animai,espécie
2158,animai,vida
2159,concentração,aborto
2160,concentração,brasil
2161,concentração,fazenda
2162,concentração,seca
2163,concentração,legislação
2164,concentração,doença
2165,concentração,estratégia
2166,concentração,paí
2167,tropicais,estrela
2168,tropicais,radiação solar
2169,tropicais,sombra
2170,célula,máquina
2171,célula,carrapato
2172,célula,organismo
2173,célula,parasita
2174,célula,proteína
2175,célula,bactéria
2176,célula,dna
2177,célula,gene
2178,célula,vida
2179,célula,febre maculosa
2180,cavalo,agricultura
2181,cavalo,brasil
2182,cavalo,animal
2183,cavalo,raça
2184,cavalo,genética
2185,cavalo,inverno
2186,cavalo,transporte
2187,cavalo,espécie
2188,fertilidade,vida
2189,fertilidade,reprodução
2190,fertilidade,água
2191,fertilidade,gestação
2192,fertilidade,animai
2193,fertilidade,planta
2194,fertilidade,solo
2195,geralmente,população
2196,geralmente,brasil
2197,raçõe,cavalo
2198,raçõe,população
2199,raçõe,macho
2200,raçõe,cultura
2201,raçõe,brasil
2202,raçõe,sintoma
2203,raçõe,gir
2204,raçõe,mestiço
2205,raçõe,gene
2206,raçõe,genética
2207,raçõe,espécie
2208,raçõe,zebu
2209,animal,alimentação
2210,animal,energia
2211,animal,organismo
2212,animal,célula
2213,animal,parasita
2214,animal,inseto
2215,animal,proteína
2216,animal,cálcio
2217,animal,ovo
2218,animal,animal
2219,animal,matéria
2220,animal,genética
2221,animal,espécie
2222,animal,vida
2223,produtividade,eficiência
2224,produtividade,atividade
2225,produtividade,agricultura
2226,produtividade,necessidade
2227,produtividade,produto
2228,produtividade,produção
2229,produtividade,eficiente
2230,maximizar,raça
2231,freezer,alimento
2232,freezer,máquina
2233,freezer,carne
2234,freezer,brasil
2235,freezer,indústria
2236,freezer,inverno
2237,polpa,infecçõe
2238,polpa,sangue
2239,polpa,célula
2240,fundamental,brasil
2241,tolerância,cultura
2242,tolerância,legislação
2243,inicialmente,brasil
2244,adubação,curral
2245,adubação,agricultura
2246,adubação,nutriente
2247,adubação,esterco
2248,adubação,solo
2249,adubação,adubo
2250,droga,libido
2251,droga,medicamento
2252,droga,brasil
2253,droga,comportamento
2254,formação,eficiência
2255,formação,agricultura
2256,formação,cultura
2257,formação,brasil
2258,formação,química
2259,formação,produção
2260,formação,indústria
2261,formação,transporte
2262,formação,arquitetura
2263,lácteos,estrela
2264,lácteos,gêmeo
2265,lácteos,magnésio
2266,um,produto
2267,tristeza,medo
2268,tóxicas,brasil
2269,viável,área
2270,carrapatos,macho
2271,carrapatos,babesiose
2272,carrapatos,imersão
2273,carrapatos,brasil
2274,carrapatos,bactéria
2275,carrapatos,fêmea
2276,carrapatos,leite
2277,carrapatos,sangue
2278,carrapatos,febre
2279,carrapatos,febre maculosa
2280,cultivo,árvore
2281,cultivo,cultura
2282,cultivo,adubação
2283,cultivo,irrigação
2284,cultivo,sorgo
2285,cultivo,genética
2286,cultivo,resíduo
2287,cultivo,ambiente
2288,cultivo,eficiência
2289,cultivo,medicamento
2290,cultivo,energia
2291,cultivo,microrganismo
2292,cultivo,técnica
2293,cultivo,cerca
2294,cultivo,semente
2295,cultivo,alimento
2296,cultivo,fertilidade
2297,cultivo,produtividade
2298,cultivo,solo
2299,cultivo,água
2300,cultivo,milho
2301,cultivo,fazenda
2302,cultivo,nitrogênio
2303,cultivo,produção
2304,cultivo,fibra
2305,cultivo,madeira
2306,cultivo,indústria
2307,cultivo,transporte
2308,existe,elemento
2309,facilidade,brasil
2310,provocar,literatura
2311,provocar,doença
2312,bebedouro,população
2313,bebedouro,brasil
2314,bebedouro,indústria
2315,bebedouro,bebedouro
2316,bebedouro,piquete
2317,tratado,brasil
2318,tratado,tratado
2319,genética,genoma
2320,genética,variabilidade genética
2321,genética,organismo
2322,genética,agricultura
2323,genética,proteína
2324,genética,animai
2325,genética,dna
2326,genética,gene
2327,genética,planta
2328,aumento,alimento
2329,aumento,população
2330,aumento,agricultura
2331,aumento,cultura
2332,aumento,mortalidade
2333,aumento,doença
2334,quando,brasil
2335,úbere,transporte
2336,semente,temperatura
2337,semente,população
2338,semente,árvore
2339,semente,reprodução
2340,semente,óleo
2341,semente,proteína
2342,semente,brasil
2343,semente,água
2344,semente,inverno
2345,semente,milho
2346,semente,semente
2347,semente,madeira
2348,semente,hormônio
2349,semente,vida
2350,semente,solo
2351,semente,cerrado
2352,entretanto,literatura
2353,entretanto,população
2354,entretanto,tratado
2355,entretanto,energia
2356,entretanto,brasil
2357,entretanto,calcário
2358,entretanto,dna
2359,entretanto,serviço
2360,entretanto,indústria
2361,entretanto,paí
2362,entretanto,transporte
2363,entretanto,clima temperado
2364,ordenha,mastite
2365,ordenha,úbere
2366,ordenha,animai
2367,ordenha,leite
2368,ordenha,água
2369,artificial,estrela
2370,artificial,cultura
2371,artificial,química
2372,artificial,mecânica
2373,artificial,genética
2374,artificial,ambiente
2375,produção,eficiência
2376,produção,agricultura
2377,produção,cultura
2378,produção,necessidade
2379,produção,custo
2380,produção,produto
2381,produção,processo
2382,produção,indústria
2383,produção,serviço
2384,produção,transporte
2385,produção,produtividade
2386,vida,estrela
2387,vida,máquina
2388,vida,energia
2389,vida,organismo
2390,vida,célula
2391,vida,parasita
2392,vida,reprodução
2393,vida,proteína
2394,vida,nutriente
2395,vida,bactéria
2396,vida,dna
2397,vida,matéria
2398,vida,gene
2399,vida,genética
2400,vida,química
2401,vida,calor
2402,vida,espécie
2403,vida,água
2404,arquitetura,finalidade
2405,arquitetura,literatura
2406,arquitetura,brasil
2407,arquitetura,forma
2408,arquitetura,química
2409,sujos,brasil
2410,somatotropina,hormônio
2411,somatotropina,mastite
2412,somatotropina,brasil
2413,somatotropina,gene
2414,ração,cavalo
2415,ração,população
2416,ração,macho
2417,ração,cultura
2418,ração,brasil
2419,ração,sintoma
2420,ração,gir
2421,ração,mestiço
2422,ração,gene
2423,ração,genética
2424,ração,espécie
2425,ração,zebu
2426,sementes,temperatura
2427,sementes,população
2428,sementes,árvore
2429,sementes,reprodução
2430,sementes,óleo
2431,sementes,proteína
2432,sementes,brasil
2433,sementes,água
2434,sementes,inverno
2435,sementes,milho
2436,sementes,semente
2437,sementes,madeira
2438,sementes,hormônio
2439,sementes,vida
2440,sementes,solo
2441,sementes,cerrado
2442,cultura,raça
2443,cultura,agricultura
2444,microrganismo,açúcar
2445,microrganismo,energia
2446,microrganismo,organismo
2447,microrganismo,parasita
2448,microrganismo,reprodução
2449,microrganismo,nutriente
2450,microrganismo,lactose
2451,microrganismo,bactéria
2452,microrganismo,bovino
2453,microrganismo,fermentação
2454,microrganismo,dna
2455,microrganismo,leguminosa
2456,microrganismo,matéria
2457,microrganismo,genética
2458,microrganismo,leite
2459,microrganismo,vida
2460,microrganismo,solo
2461,microrganismo,queijo
2462,estresse,açúcar
2463,estresse,objetivo
2464,estresse,proteína
2465,estresse,tristeza
2466,estresse,infecção
2467,estresse,sistema imunológico
2468,estresse,medo
2469,estresse,genética
2470,estresse,nascimento
2471,estresse,sangue
2472,acima,população
2473,acima,contagem
2474,acima,brasil
2475,gratuitamente,população
2476,gratuitamente,açúcar
2477,gratuitamente,energia
2478,gratuitamente,agricultura
2479,gratuitamente,média
2480,gratuitamente,carne
2481,gratuitamente,cultura
2482,gratuitamente,contagem
2483,gratuitamente,brasil
2484,gratuitamente,mestiço
2485,gratuitamente,serviço
2486,gratuitamente,madeira
2487,gratuitamente,paí
2488,gratuitamente,clima temperado
2489,gratuitamente,região
2490,gratuitamente,cerrado
2491,superpastejo,agricultura
2492,superpastejo,reação inflamatória
2493,superpastejo,aborto
2494,superpastejo,higiene
2495,superpastejo,inseto
2496,superpastejo,brasil
2497,superpastejo,irrigação
2498,superpastejo,embrapa
2499,superpastejo,nutriente
2500,superpastejo,bactéria
2501,superpastejo,estresse
2502,superpastejo,cerrado
2503,mesma,madeira
2504,cerrado,pastejo
2505,cerrado,estiagem
2506,cerrado,pasto
2507,cerrado,árvore
2508,cerrado,umidade
2509,cerrado,área
2510,cerrado,magnésio
2511,cerrado,brachiaria
2512,cerrado,fósforo
2513,cerrado,brasil
2514,cerrado,alumínio
2515,cerrado,embrapa
2516,cerrado,cálcio
2517,cerrado,gramínea
2518,cerrado,milho
2519,cerrado,mineral
2520,cerrado,seca
2521,cerrado,paí
2522,cerrado,solo
2523,carrapato,macho
2524,carrapato,babesiose
2525,carrapato,imersão
